,letter,frequency
36350,রামি ,1
36351,ঝুলছেঅত্যন্ত,1
36352,ঝুলছেঈগলের,1
36353,পাইপ ,1
36354,আতরদানি হুঁকোর,1
36355,পায়রা ,1
36356,বিষাদসিন্ধু একটি,1
36357,নানার,1
36358,কণ্ঠনিঃসৃত,1
36359,আয়াত নানীর,1
36360,দীর্ঘশ্বাসসমেতসেই,1
36361,উদরে সেই,1
36362,দূরে ফুটপাত ,1
36363,আইল্যান্ড ,1
36364,ফ্ল্যাটরাজি অজস্র,1
36365,দোকানপাটি,1
36366,যায়প্রান্তরের,1
36367,কাছে নদীর,1
36368,কিনারে পানির,1
36369,সূর্যাস্তেররঙের,1
36370,নৌকোগুলি,1
36371,বাদ্যযন্ত্র,1
36372,সুরভেসে,1
36373,রিস্টওয়াচের,1
36374,হয় না,1
36375,সুর আবার,1
36376,উদাসীনপ্রাণের,1
36377,তন্ত্রী ,1
36378,তাকেসরাইখানার,1
36379,ম্যান্ডোলিন,1
36380,থামাতে ,1
36381,সবকিছুছেড়ে,1
36382,গাভিওড়ে,1
36383,আছেপথপ্রান্তের ,1
36384,বিলাপ মেঘে,1
36385,এবংসিংহের,1
36386,খণ্ডিতে,1
36387,ঐকতান এনামেল,1
36388,দেবদূত মাথার,1
36389,কালোপেন্সিলের,1
36390,সারি ছিন্নভিন্ন,1
36391,কোমল ,1
36392,যায় সন্দেহপ্রবণ,1
36393,কৃষ্ণচূড়াকোকিল ,1
36394,কতিশয়,1
36395,ঘাঘু,1
36396,একগোয়েন্দা,1
36397,বাদুপুর,1
36398,সাঁতরে,1
36399,চুপেঘাসের,1
36400,রিপোর্ট,1
36401,কিছুখরগোশ ,1
36402,রজনীগন্ধার ,1
36403,কেউদু পাশে,1
36404,মার্জিনে,1
36405,ঠাই ,1
36406,একা যদি,1
36407,নীরবইথাকে,1
36408,কখনোইচ্ছে,1
36409,‘হ্যাঁ ,1
36410,‘না ,1
36411,সারে যখন,1
36412,তারস্বরেআকাশ,1
36413,ফাটিয়েএকাকী,1
36414,আজআমরা,1
36415,কিনেছি,1
36416,কোনসোনালি,1
36417,ভয়ংকর সে,1
36418,প্রভুভক্তবয়েসী,1
36419,শুঁকবে,1
36420,আজএতকাল,1
36421,পরে কোনো,1
36422,ধুধুপ্রান্তরে,1
36423,দৈত্যকবলিত,1
36424,চিরলীন সে,1
36425,তারপ্রতীক্ষায়,1
36426,ওঁৎ,1
36427,প্রতিদ্বন্দ্বীথামের,1
36428,প্রতিমাশুন্যতায়,1
36429,বসেছিলে,1
36430,চোখেবসন্ত,1
36431,মধুরিমা টেবিলে,1
36432,রহস্যলোকেসমর্পিত ,1
36433,আবার ইচ্ছে,1
36434,অলৌকিক হয়নি,1
36435,কুষ্ঠরোগী ,1
36436,যারসৌন্দর্যকে,1
36437,অভীক ,1
36438,সহজেআমাকে,1
36439,থেকেচক্ষুদ্বয়,1
36440,উঠলামঅকস্মাৎ ,1
36441,এসেছিলে ,1
36442,মগজেমায়াবী,1
36443,একাটি,1
36444,আগোচরে,1
36445,এঁকেজীবন,1
36446,জাগুক,1
36447,নামে সব,1
36448,ক্ষেত ত্রস্ত,1
36449,জনমনিষ্যি,1
36450,সমেত তবে,1
36451,গ্রামে একটু,1
36452,খামেতারার,1
36453,অনিকেতআমাকে,1
36454,প্রেতস রে,1
36455,ঢালি,1
36456,বিশ্রামে ,1
36457,ম্যুনিখে,1
36458,ঢাকাই,1
36459,বস্তিতে কত,1
36460,স্তরেচল্‌তি,1
36461,বধ্যভূমিভেসে,1
36462,আর্শিতেমুখ,1
36463,হয় লগ,1
36464,পর্বতমালা শুভ্র,1
36465,সান্ত্রীর,1
36466,মতোনিথর,1
36467,তুষারবন্দি,1
36468,সীমানাপেরিয়ে,1
36469,পর্বতী,1
36470,নিঃশ্বাস আমাকে,1
36471,মরুবাসিনী,1
36472,আসে ভিনদেশী,1
36473,তাকায়আবার,1
36474,পথ মুখের,1
36475,হাসি আমার,1
36476,কম্পোজারের,1
36477,সিম্ফনি,1
36478,যেন কফি,1
36479,শপে,1
36480,প্লেটের,1
36481,আরবাইরে,1
36482,সেইবোস্টনে,1
36483,একাঅন্ধ,1
36484,ত্র্যাকর্ডিয়ানে,1
36485,নিকেল,1
36486,সুর সত্তায়,1
36487,ছায়া কোনো,1
36488,হয় সুকান্ত,1
36489,আজকেআমার,1
36490,আরবলে,1
36491,কবরেও,1
36492,বিপ্লব যে,1
36493,একেবারেএকা,1
36494,কিছুটাআলোছায়া,1
36495,বিধুর,1
36496,বেহাগী,1
36497,রেশ আমাকে,1
36498,নাওয়ায়,1
36499,গোরস্তানেরপাশ,1
36500,তাকাইকখনো,1
36501,আটচালা,1
36502,ঘরে পুকুরে,1
36503,রোজানাকরতেন,1
36504,ওজু ,1
36505,সেজদা পুকুরের,1
36506,দিকেতাকাতেন,1
36507,লাফ আমার,1
36508,জানত আমার,1
36509,পায়েও,1
36510,খেয়েছে,1
36511,আমারনানা,1
36512,মাথাটার,1
36513,শতবার হঠাৎ,1
36514,কিশোরকে,1
36515,নিল মেটাতে,1
36516,ক্ষুধাআমাকেই,1
36517,ভোগ ,1
36518,আজ আমার,1
36519,গুডবাই,1
36520,হাতনাড়তে,1
36521,নাড়তে,1
36522,মতোই কোথায়,1
36523,চোখ আমার,1
36524,তন্তু,1
36525,দগ্ধপারিপার্শ্বেকে ,1
36526,ওয়েসিস,1
36527,মরুভূমিউগড়ে,1
36528,নৃসিংহ,1
36529,উগ্রতায় আমার,1
36530,বাসগৃহ,1
36531,ধারেঅনেক,1
36532,রৌদ্রজলে এখানে,1
36533,হস্তস্পর্শ,1
36534,করতলেরেখে,1
36535,বনবাদাড়েদেখা,1
36536,পাহাড়েজনহীন,1
36537,পুনরায়ফিরে,1
36538,আস্তানায় মানে,1
36539,কিছুঅপরূপ,1
36540,মর্মমূলআর্তনাদ,1
36541,নিচুকরে,1
36542,ভস্মারাশি,1
36543,পুনর্বারহাওয়ায়,1
36544,স্মৃতিভারবেড়ে,1
36545,ঝুল ,1
36546,মতোগভীর,1
36547,চৌদিকের,1
36548,চেঁচামেচি,1
36549,থেমেঅনেক,1
36550,ক্রুশ,1
36551,ব্রতঅন্তরালে ,1
36552,নেমেছিটিয়ে,1
36553,কুর্নিশ নিশীথের,1
36554,ঝুড়েজুড়ে,1
36555,অলীকে,1
36556,উষ্ণীষমাথায়,1
36557,মন্ত্রধ্বনি,1
36558,জুড়ে ধ্যান,1
36559,যাদুভাষ্য ,1
36560,জন্মান্তরবলা,1
36561,খুবধৈর্য,1
36562,ভুলহয়ে,1
36563,আরাধনায়,1
36564,প্রথমঅনুতাপে,1
36565,ডুব অনন্তর,1
36566,গড়িয়েবিকেল,1
36567,সন্ধ্যাকে ,1
36568,তবুখুঁজে,1
36569,পাড়ায়প্রতিটি,1
36570,টিপে ,1
36571,অথবাদরজার,1
36572,পারেনএই,1
36573,বাড়িটি,1
36574,অমুক,1
36575,নিবাস ,1
36576,ভ্যাবাচ্যাকাদৃষ্টিতে,1
36577,চকিতেদরজা,1
36578,নিরাশআমি,1
36579,আরেকগলিতে,1
36580,ডেভিডেরঠিকানায়,1
36581,ঘুরতে ,1
36582,বড়ইক্লান্ত,1
36583,অবেলার,1
36584,অন্বেষণের,1
36585,জন্যঘুটঘুটে,1
36586,চাইব,1
36587,অভাগাআমার,1
36588,আছেনযার,1
36589,করুণাধারায়,1
36590,গ্লানি অভিভাবকহীন ,1
36591,অরণ্যরোদনে ,1
36592,থেকেব্যর্থতার,1
36593,হঠাৎঅমলকান্তি,1
36594,এবংকিছু,1
36595,পরিচালিত,1
36596,থেকেদূরে,1
36597,নির্জনতায় ,1
36598,ঊর্ধ্বলোকে,1
36599,মেঘেরমহল্লায় ,1
36600,ডানাহীন,1
36601, নারে,1
36602,চেয়েবাইরে,1
36603,যেসবভয়াল,1
36604,লালকমলেরসেই,1
36605,ফুঁড়েএখানে,1
36606,তারযা,1
36607, বাইরে,1
36608,চুলওড়ে,1
36609,মোষফেনায়িত,1
36610,আঘাতেআকাশ,1
36611,দাঁড়া ,1
36612,ভেজিয়ে,1
36613,দি  আয়,1
36614,অন্ধকার না,1
36615,নিত,1
36616,খোকাকেকবেকার,1
36617,লুকাতাম,1
36618,একাকীবাইরে,1
36619,বনাতকোথায়,1
36620,ফুৎকারে ছিঁড়ে,1
36621,খুড়ে,1
36622,চক্রান্তের,1
36623,টানেআসে,1
36624,হায়েনারক্তমাখা,1
36625,চক্রাকারেঘোরে ,1
36626,শরীরছিন্নভিন্ন,1
36627,বৈরিতায় ,1
36628,উজিয়েআসেনাকো,1
36629,উৎকণ্ঠিত,1
36630,কণ্ঠস্বরঃ নারে,1
36631,কলরোলে ,1
36632,তিনটিও,1
36633,একপালচিত্রল,1
36634,গলিতে আসে,1
36635,সাবলীলভাবে ,1
36636,বনবাসকালীন,1
36637,বন্যতাএখনো,1
36638,যেনভয়,1
36639,মোটরকারের,1
36640,কিংবাবাজারে,1
36641,দামে ,1
36642,সুস্থেওর,1
36643,বাড়িকে,1
36644,প্রত্যাশায়উঠোনে,1
36645,প্রাণীকী,1
36646,কেবলিঠোকরাতে,1
36647,থেকেছন্দিত,1
36648,‘শুধে,1
36649,পথেএকটি,1
36650,নয় ফুলটুলও,1
36651,নাতার,1
36652,পাতাগুলিঝলমলিয়ে,1
36653,রোদে পান,1
36654,জ্যোৎস্নাধারা সবুজ,1
36655,হয় তারপর,1
36656,পাতাঝরতে,1
36657,ক রে আমি,1
36658,মধ্যবয়সেরক্লান্তি,1
36659,না ওকে,1
36660,পথে বাড়ি,1
36661,শুনিকী,1
36662,পাখিডাকতে,1
36663,থাকে ডাকতে,1
36664,থাকেডাকতে,1
36665,ক রে একদিনের,1
36666,কথা কোত্থেকে,1
36667,সেইগাছতলায়,1
36668,গাড়লোকদিনের,1
36669,নেইহঠাৎ,1
36670,নিরুদ্দেশ ,1
36671,মধ্যেপাড়ার,1
36672,মাস্তান,1
36673,সেখানে ওদের,1
36674,গাঁজেল ,1
36675,টানে কেউ,1
36676,আঁচল কেউবা,1
36677,পাকিয়েছে,1
36678,হাতছোরা,1
36679,খেলায় ছাপোষা,1
36680,বেসরকারিস্কুলের,1
36681,ইদানীংবয়সের,1
36682,পড়েছেন,1
36683,পিতা অবসর,1
36684,জীবনেরহাতে,1
36685,অবনত যখন,1
36686,জায়নামাজ,1
36687,বিছিয়েনামাজ,1
36688,শাদাসিধেআলমগীরের,1
36689,নিজস্বস্বপ্নের,1
36690,খোয়ারিতে আমি,1
36691,করিনি যা,1
36692,শেখাতে,1
36693,হয়েছেনসেই,1
36694,সবকটি,1
36695,আমিশিখে,1
36696,নিয়েছিশান,1
36697,ধারেরসেই,1
36698,থেকে শিখে,1
36699,বাদলেওকী,1
36700,উঠেপ্রেরণাতাড়িত,1
36701,প্রিয়তমাতোমাকে,1
36702,লিখেছিলাম,1
36703,হৃদয়েরহরফে ,1
36704,ডাকঘরথেকে,1
36705,ক্ষতিনা,1
36706,গুমঅজানায়,1
36707,পায়নিতোমার,1
36708,অথচভেবেছি,1
36709,চিঠিপড়েছে,1
36710,হয়েছে হায় ,1
